report_date,year,month_number,year_month,month_start,day_of_month,weekday_name,is_weekend,store_id,store_name,city,product_id,product_name,category,qty_sold,revenue,cogs,gross_profit,unconstrained_demand,lost_sales_qty,lost_revenue,potential_revenue,service_level,stock_qty,incoming_qty,is_stockout,in_stock_flag
2026-06-28,2026,6,2026-06,2026-06-01,28,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,21,1946.28,1420.23,526.05,21,0,0.0,1946.2800000000002,1.0,74,0,0,1
2026-06-29,2026,6,2026-06,2026-06-01,29,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,16,1482.88,1082.08,400.8000000000002,16,0,0.0,1482.88,1.0,58,0,0,1
2026-06-30,2026,6,2026-06,2026-06-01,30,Tuesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,16,1482.88,1082.08,400.8000000000002,16,0,0.0,1482.88,1.0,42,0,0,1
2026-07-01,2026,7,2026-07,2026-07-01,1,Wednesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,8,741.44,541.04,200.4000000000001,8,0,0.0,741.44,1.0,34,0,0,1
2026-07-02,2026,7,2026-07,2026-07-01,2,Thursday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,10,926.8,676.3,250.5,10,0,0.0,926.8000000000001,1.0,24,0,0,1
2026-07-03,2026,7,2026-07,2026-07-01,3,Friday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,18,1668.24,1217.34,450.9000000000001,18,0,0.0,1668.2400000000002,1.0,6,154,0,1
2026-07-04,2026,7,2026-07,2026-07-01,4,Saturday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,6,556.08,405.78,150.30000000000007,15,9,834.1200000000001,1390.2,0.4,0,0,1,0
2026-07-05,2026,7,2026-07,2026-07-01,5,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,15,1390.2,1014.4499999999999,375.7500000000001,15,0,0.0,1390.2,1.0,139,0,0,1
2026-07-06,2026,7,2026-07,2026-07-01,6,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,14,1297.52,946.8199999999999,350.70000000000005,14,0,0.0,1297.52,1.0,125,0,0,1
2026-07-07,2026,7,2026-07,2026-07-01,7,Tuesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,12,1112.16,811.56,300.60000000000014,12,0,0.0,1112.16,1.0,113,0,0,1
2026-07-08,2026,7,2026-07,2026-07-01,8,Wednesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,12,1112.16,811.56,300.60000000000014,12,0,0.0,1112.16,1.0,101,0,0,1
2026-07-09,2026,7,2026-07,2026-07-01,9,Thursday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,9,834.12,608.67,225.45000000000005,9,0,0.0,834.1200000000001,1.0,92,0,0,1
2026-07-10,2026,7,2026-07,2026-07-01,10,Friday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,8,741.44,541.04,200.4000000000001,8,0,0.0,741.44,1.0,84,0,0,1
2026-07-11,2026,7,2026-07,2026-07-01,11,Saturday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,16,1482.88,1082.08,400.8000000000002,16,0,0.0,1482.88,1.0,68,0,0,1
2026-07-12,2026,7,2026-07,2026-07-01,12,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,17,1575.56,1149.71,425.8499999999999,17,0,0.0,1575.5600000000002,1.0,51,0,0,1
2026-07-13,2026,7,2026-07,2026-07-01,13,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,10,926.8,676.3,250.5,10,0,0.0,926.8000000000001,1.0,41,0,0,1
2026-07-14,2026,7,2026-07,2026-07-01,14,Tuesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,10,926.8,676.3,250.5,10,0,0.0,926.8000000000001,1.0,31,0,0,1
2026-07-15,2026,7,2026-07,2026-07-01,15,Wednesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,12,1112.16,811.56,300.60000000000014,12,0,0.0,1112.16,1.0,19,0,0,1
2026-07-16,2026,7,2026-07,2026-07-01,16,Thursday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,12,1112.16,811.56,300.60000000000014,12,0,0.0,1112.16,1.0,7,154,0,1
2026-07-17,2026,7,2026-07,2026-07-01,17,Friday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,7,648.76,473.40999999999997,175.35000000000002,10,3,278.04,926.8000000000001,0.7,0,0,1,0
2026-07-18,2026,7,2026-07,2026-07-01,18,Saturday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,10,926.8,676.3,250.5,10,0,0.0,926.8000000000001,1.0,144,0,0,1
2026-07-19,2026,7,2026-07,2026-07-01,19,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,13,1204.84,879.1899999999999,325.65,13,0,0.0,1204.8400000000001,1.0,131,0,0,1
2026-07-20,2026,7,2026-07,2026-07-01,20,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,13,1204.84,879.1899999999999,325.65,13,0,0.0,1204.8400000000001,1.0,118,0,0,1
2026-07-21,2026,7,2026-07,2026-07-01,21,Tuesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,12,1112.16,811.56,300.60000000000014,12,0,0.0,1112.16,1.0,106,0,0,1
2026-07-22,2026,7,2026-07,2026-07-01,22,Wednesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,17,1575.56,1149.71,425.8499999999999,17,0,0.0,1575.5600000000002,1.0,89,0,0,1
2026-07-23,2026,7,2026-07,2026-07-01,23,Thursday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,13,1204.84,879.1899999999999,325.65,13,0,0.0,1204.8400000000001,1.0,76,0,0,1
2026-07-24,2026,7,2026-07,2026-07-01,24,Friday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,12,1112.16,811.56,300.60000000000014,12,0,0.0,1112.16,1.0,64,0,0,1
2026-07-25,2026,7,2026-07,2026-07-01,25,Saturday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,23,2131.64,1555.4899999999998,576.1500000000001,23,0,0.0,2131.6400000000003,1.0,41,0,0,1
2026-07-26,2026,7,2026-07,2026-07-01,26,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,18,1668.24,1217.34,450.9000000000001,18,0,0.0,1668.2400000000002,1.0,23,0,0,1
2026-07-27,2026,7,2026-07,2026-07-01,27,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,20,1853.6,1352.6,501.0,20,0,0.0,1853.6000000000001,1.0,3,0,0,1
2026-07-28,2026,7,2026-07,2026-07-01,28,Tuesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,3,278.04,202.89,75.15000000000003,11,8,741.44,1019.48,0.2727272727272727,0,154,1,0
2026-07-29,2026,7,2026-07,2026-07-01,29,Wednesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,0,0.0,0.0,0.0,9,9,834.1200000000001,834.1200000000001,0.0,0,0,1,0
2026-07-30,2026,7,2026-07,2026-07-01,30,Thursday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,7,648.76,473.40999999999997,175.35000000000002,7,0,0.0,648.76,1.0,147,0,0,1
2026-07-31,2026,7,2026-07,2026-07-01,31,Friday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,15,1390.2,1014.4499999999999,375.7500000000001,15,0,0.0,1390.2,1.0,132,0,0,1
2026-08-01,2026,8,2026-08,2026-08-01,1,Saturday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,13,1204.84,879.1899999999999,325.65,13,0,0.0,1204.8400000000001,1.0,119,0,0,1
2026-08-02,2026,8,2026-08,2026-08-01,2,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,9,834.12,608.67,225.45000000000005,9,0,0.0,834.1200000000001,1.0,110,0,0,1
2026-08-03,2026,8,2026-08,2026-08-01,3,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,7,648.76,473.40999999999997,175.35000000000002,7,0,0.0,648.76,1.0,103,0,0,1
2026-08-04,2026,8,2026-08,2026-08-01,4,Tuesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,13,1204.84,879.1899999999999,325.65,13,0,0.0,1204.8400000000001,1.0,90,0,0,1
2026-08-05,2026,8,2026-08,2026-08-01,5,Wednesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,13,1204.84,879.1899999999999,325.65,13,0,0.0,1204.8400000000001,1.0,77,0,0,1
2026-08-06,2026,8,2026-08,2026-08-01,6,Thursday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,10,926.8,676.3,250.5,10,0,0.0,926.8000000000001,1.0,67,0,0,1
2026-08-07,2026,8,2026-08,2026-08-01,7,Friday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,11,1019.48,743.93,275.55000000000007,11,0,0.0,1019.48,1.0,56,0,0,1
2026-08-08,2026,8,2026-08,2026-08-01,8,Saturday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,13,1204.84,879.1899999999999,325.65,13,0,0.0,1204.8400000000001,1.0,43,0,0,1
2026-08-09,2026,8,2026-08,2026-08-01,9,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,16,1482.88,1082.08,400.8000000000002,16,0,0.0,1482.88,1.0,27,0,0,1
2026-08-10,2026,8,2026-08,2026-08-01,10,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,10,926.8,676.3,250.5,10,0,0.0,926.8000000000001,1.0,17,0,0,1
2026-08-11,2026,8,2026-08,2026-08-01,11,Tuesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,13,1204.84,879.1899999999999,325.65,13,0,0.0,1204.8400000000001,1.0,4,154,0,1
2026-08-12,2026,8,2026-08,2026-08-01,12,Wednesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,4,370.72,270.52,100.20000000000005,9,5,463.40000000000003,834.1200000000001,0.4444444444444444,0,0,1,0
2026-08-13,2026,8,2026-08,2026-08-01,13,Thursday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,6,556.08,405.78,150.30000000000007,6,0,0.0,556.08,1.0,148,0,0,1
2026-08-14,2026,8,2026-08,2026-08-01,14,Friday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,13,1204.84,879.1899999999999,325.65,13,0,0.0,1204.8400000000001,1.0,135,0,0,1
2026-08-15,2026,8,2026-08,2026-08-01,15,Saturday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,15,1390.2,1014.4499999999999,375.7500000000001,15,0,0.0,1390.2,1.0,120,0,0,1
2026-08-16,2026,8,2026-08,2026-08-01,16,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,22,2038.96,1487.86,551.1000000000001,22,0,0.0,2038.96,1.0,98,0,0,1
2026-08-17,2026,8,2026-08,2026-08-01,17,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,19,1760.92,1284.9699999999998,475.9500000000003,19,0,0.0,1760.92,1.0,79,0,0,1
2026-08-18,2026,8,2026-08,2026-08-01,18,Tuesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,13,1204.84,879.1899999999999,325.65,13,0,0.0,1204.8400000000001,1.0,66,0,0,1
2026-08-19,2026,8,2026-08,2026-08-01,19,Wednesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,10,926.8,676.3,250.5,10,0,0.0,926.8000000000001,1.0,56,0,0,1
2026-08-20,2026,8,2026-08,2026-08-01,20,Thursday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,17,1575.56,1149.71,425.8499999999999,17,0,0.0,1575.5600000000002,1.0,39,0,0,1
2026-08-21,2026,8,2026-08,2026-08-01,21,Friday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,14,1297.52,946.8199999999999,350.70000000000005,14,0,0.0,1297.52,1.0,25,0,0,1
2026-08-22,2026,8,2026-08,2026-08-01,22,Saturday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,12,1112.16,811.56,300.60000000000014,12,0,0.0,1112.16,1.0,13,154,0,1
2026-08-23,2026,8,2026-08,2026-08-01,23,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,11,1019.48,743.93,275.55000000000007,11,0,0.0,1019.48,1.0,2,0,0,1
2026-08-24,2026,8,2026-08,2026-08-01,24,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,9,834.12,608.67,225.45000000000005,9,0,0.0,834.1200000000001,1.0,147,0,0,1
2026-08-25,2026,8,2026-08,2026-08-01,25,Tuesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,14,1297.52,946.8199999999999,350.70000000000005,14,0,0.0,1297.52,1.0,133,0,0,1
2026-08-26,2026,8,2026-08,2026-08-01,26,Wednesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,7,648.76,473.40999999999997,175.35000000000002,7,0,0.0,648.76,1.0,126,0,0,1
2026-08-27,2026,8,2026-08,2026-08-01,27,Thursday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,2,185.36,135.26,50.10000000000002,2,0,0.0,185.36,1.0,124,0,0,1
2026-08-28,2026,8,2026-08,2026-08-01,28,Friday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,9,834.12,608.67,225.45000000000005,9,0,0.0,834.1200000000001,1.0,115,0,0,1
2026-08-29,2026,8,2026-08,2026-08-01,29,Saturday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,12,1112.16,811.56,300.60000000000014,12,0,0.0,1112.16,1.0,103,0,0,1
2026-08-30,2026,8,2026-08,2026-08-01,30,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,15,1390.2,1014.4499999999999,375.7500000000001,15,0,0.0,1390.2,1.0,88,0,0,1
2026-08-31,2026,8,2026-08,2026-08-01,31,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,10,926.8,676.3,250.5,10,0,0.0,926.8000000000001,1.0,78,0,0,1
2026-09-01,2026,9,2026-09,2026-09-01,1,Tuesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,10,926.8,676.3,250.5,10,0,0.0,926.8000000000001,1.0,68,0,0,1
2026-09-02,2026,9,2026-09,2026-09-01,2,Wednesday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,12,1112.16,811.56,300.60000000000014,12,0,0.0,1112.16,1.0,56,0,0,1
2026-09-03,2026,9,2026-09,2026-09-01,3,Thursday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,9,834.12,608.67,225.45000000000005,9,0,0.0,834.1200000000001,1.0,47,0,0,1
2026-09-04,2026,9,2026-09,2026-09-01,4,Friday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,10,926.8,676.3,250.5,10,0,0.0,926.8000000000001,1.0,37,0,0,1
2026-09-05,2026,9,2026-09,2026-09-01,5,Saturday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,11,1019.48,743.93,275.55000000000007,11,0,0.0,1019.48,1.0,26,0,0,1
2026-09-06,2026,9,2026-09,2026-09-01,6,Sunday,1,ST003,Market_3,Kazan,PR012,Product_12,Beverages,14,1297.52,946.8199999999999,350.70000000000005,14,0,0.0,1297.52,1.0,12,154,0,1
2026-09-07,2026,9,2026-09,2026-09-01,7,Monday,0,ST003,Market_3,Kazan,PR012,Product_12,Beverages,8,741.44,541.04,200.4000000000001,8,0,0.0,741.44,1.0,4,0,0,1
2026-06-10,2026,6,2026-06,2026-06-01,10,Wednesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,22,2967.36,1744.38,1222.98,22,0,0.0,2967.3599999999997,1.0,202,0,0,1
2026-06-11,2026,6,2026-06,2026-06-01,11,Thursday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,12,1618.56,951.48,667.0799999999999,12,0,0.0,1618.56,1.0,190,0,0,1
2026-06-12,2026,6,2026-06,2026-06-01,12,Friday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,12,1618.56,951.48,667.0799999999999,12,0,0.0,1618.56,1.0,178,0,0,1
2026-06-13,2026,6,2026-06,2026-06-01,13,Saturday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,20,2697.6,1585.8000000000002,1111.7999999999997,20,0,0.0,2697.6,1.0,158,0,0,1
2026-06-14,2026,6,2026-06,2026-06-01,14,Sunday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,23,3102.24,1823.67,1278.5699999999997,23,0,0.0,3102.24,1.0,135,0,0,1
2026-06-15,2026,6,2026-06,2026-06-01,15,Monday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,19,2562.72,1506.5100000000002,1056.2099999999996,19,0,0.0,2562.72,1.0,116,0,0,1
2026-06-16,2026,6,2026-06,2026-06-01,16,Tuesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,14,1888.32,1110.0600000000002,778.2599999999998,14,0,0.0,1888.32,1.0,102,0,0,1
2026-06-17,2026,6,2026-06,2026-06-01,17,Wednesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,14,1888.32,1110.0600000000002,778.2599999999998,14,0,0.0,1888.32,1.0,88,0,0,1
2026-06-18,2026,6,2026-06,2026-06-01,18,Thursday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,17,2292.96,1347.93,945.03,17,0,0.0,2292.96,1.0,71,0,0,1
2026-06-19,2026,6,2026-06,2026-06-01,19,Friday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,8,1079.04,634.32,444.7199999999999,8,0,0.0,1079.04,1.0,63,0,0,1
2026-06-20,2026,6,2026-06,2026-06-01,20,Saturday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,20,2697.6,1585.8000000000002,1111.7999999999997,20,0,0.0,2697.6,1.0,43,0,0,1
2026-06-21,2026,6,2026-06,2026-06-01,21,Sunday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,20,2697.6,1585.8000000000002,1111.7999999999997,20,0,0.0,2697.6,1.0,23,224,0,1
2026-06-22,2026,6,2026-06,2026-06-01,22,Monday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,21,2832.48,1665.0900000000001,1167.3899999999999,21,0,0.0,2832.48,1.0,2,0,0,1
2026-06-23,2026,6,2026-06,2026-06-01,23,Tuesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,18,2427.84,1427.22,1000.6200000000001,18,0,0.0,2427.84,1.0,208,0,0,1
2026-06-24,2026,6,2026-06,2026-06-01,24,Wednesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,15,2023.2,1189.3500000000001,833.8499999999999,15,0,0.0,2023.1999999999998,1.0,193,0,0,1
2026-06-25,2026,6,2026-06,2026-06-01,25,Thursday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,17,2292.96,1347.93,945.03,17,0,0.0,2292.96,1.0,176,0,0,1
2026-06-26,2026,6,2026-06,2026-06-01,26,Friday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,15,2023.2,1189.3500000000001,833.8499999999999,15,0,0.0,2023.1999999999998,1.0,161,0,0,1
2026-06-27,2026,6,2026-06,2026-06-01,27,Saturday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,15,2023.2,1189.3500000000001,833.8499999999999,15,0,0.0,2023.1999999999998,1.0,146,0,0,1
2026-06-28,2026,6,2026-06,2026-06-01,28,Sunday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,17,2292.96,1347.93,945.03,17,0,0.0,2292.96,1.0,129,0,0,1
2026-06-29,2026,6,2026-06,2026-06-01,29,Monday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,9,1213.92,713.61,500.31000000000006,9,0,0.0,1213.92,1.0,120,0,0,1
2026-06-30,2026,6,2026-06,2026-06-01,30,Tuesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,16,2158.08,1268.64,889.4399999999998,16,0,0.0,2158.08,1.0,104,0,0,1
2026-07-01,2026,7,2026-07,2026-07-01,1,Wednesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,21,2832.48,1665.0900000000001,1167.3899999999999,21,0,0.0,2832.48,1.0,83,0,0,1
2026-07-02,2026,7,2026-07,2026-07-01,2,Thursday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,14,1888.32,1110.0600000000002,778.2599999999998,14,0,0.0,1888.32,1.0,69,0,0,1
2026-07-03,2026,7,2026-07,2026-07-01,3,Friday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,13,1753.44,1030.77,722.6700000000001,13,0,0.0,1753.44,1.0,56,0,0,1
2026-07-04,2026,7,2026-07,2026-07-01,4,Saturday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,24,3237.12,1902.96,1334.1599999999999,24,0,0.0,3237.12,1.0,32,0,0,1
2026-07-05,2026,7,2026-07,2026-07-01,5,Sunday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,21,2832.48,1665.0900000000001,1167.3899999999999,21,0,0.0,2832.48,1.0,11,224,0,1
2026-07-06,2026,7,2026-07,2026-07-01,6,Monday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,11,1483.68,872.19,611.49,17,6,809.28,2292.96,0.6470588235294118,0,0,1,0
2026-07-07,2026,7,2026-07,2026-07-01,7,Tuesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,15,2023.2,1189.3500000000001,833.8499999999999,15,0,0.0,2023.1999999999998,1.0,209,0,0,1
2026-07-08,2026,7,2026-07,2026-07-01,8,Wednesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,13,1753.44,1030.77,722.6700000000001,13,0,0.0,1753.44,1.0,196,0,0,1
2026-07-09,2026,7,2026-07,2026-07-01,9,Thursday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,16,2158.08,1268.64,889.4399999999998,16,0,0.0,2158.08,1.0,180,0,0,1
2026-07-10,2026,7,2026-07,2026-07-01,10,Friday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,14,1888.32,1110.0600000000002,778.2599999999998,14,0,0.0,1888.32,1.0,166,0,0,1
2026-07-11,2026,7,2026-07,2026-07-01,11,Saturday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,25,3372.0,1982.2500000000002,1389.7499999999998,25,0,0.0,3372.0,1.0,141,0,0,1
2026-07-12,2026,7,2026-07,2026-07-01,12,Sunday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,23,3102.24,1823.67,1278.5699999999997,23,0,0.0,3102.24,1.0,118,0,0,1
2026-07-13,2026,7,2026-07,2026-07-01,13,Monday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,19,2562.72,1506.5100000000002,1056.2099999999996,19,0,0.0,2562.72,1.0,99,0,0,1
2026-07-14,2026,7,2026-07,2026-07-01,14,Tuesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,18,2427.84,1427.22,1000.6200000000001,18,0,0.0,2427.84,1.0,81,0,0,1
2026-07-15,2026,7,2026-07,2026-07-01,15,Wednesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,13,1753.44,1030.77,722.6700000000001,13,0,0.0,1753.44,1.0,68,0,0,1
2026-07-16,2026,7,2026-07,2026-07-01,16,Thursday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,16,2158.08,1268.64,889.4399999999998,16,0,0.0,2158.08,1.0,52,0,0,1
2026-07-17,2026,7,2026-07,2026-07-01,17,Friday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,13,1753.44,1030.77,722.6700000000001,13,0,0.0,1753.44,1.0,39,0,0,1
2026-07-18,2026,7,2026-07,2026-07-01,18,Saturday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,22,2967.36,1744.38,1222.98,22,0,0.0,2967.3599999999997,1.0,17,224,0,1
2026-07-19,2026,7,2026-07,2026-07-01,19,Sunday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,17,2292.96,1347.93,945.03,19,2,269.76,2562.72,0.8947368421052632,0,0,1,0
2026-07-20,2026,7,2026-07,2026-07-01,20,Monday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,20,2697.6,1585.8000000000002,1111.7999999999997,20,0,0.0,2697.6,1.0,204,0,0,1
2026-07-21,2026,7,2026-07,2026-07-01,21,Tuesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,13,1753.44,1030.77,722.6700000000001,13,0,0.0,1753.44,1.0,191,0,0,1
2026-07-22,2026,7,2026-07,2026-07-01,22,Wednesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,18,2427.84,1427.22,1000.6200000000001,18,0,0.0,2427.84,1.0,173,0,0,1
2026-07-23,2026,7,2026-07,2026-07-01,23,Thursday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,18,2427.84,1427.22,1000.6200000000001,18,0,0.0,2427.84,1.0,155,0,0,1
2026-07-24,2026,7,2026-07,2026-07-01,24,Friday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,15,2023.2,1189.3500000000001,833.8499999999999,15,0,0.0,2023.1999999999998,1.0,140,0,0,1
2026-07-25,2026,7,2026-07,2026-07-01,25,Saturday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,17,2292.96,1347.93,945.03,17,0,0.0,2292.96,1.0,123,0,0,1
2026-07-26,2026,7,2026-07,2026-07-01,26,Sunday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,30,4046.4,2378.7000000000003,1667.6999999999998,30,0,0.0,4046.3999999999996,1.0,93,0,0,1
2026-07-27,2026,7,2026-07,2026-07-01,27,Monday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,21,2832.48,1665.0900000000001,1167.3899999999999,21,0,0.0,2832.48,1.0,72,0,0,1
2026-07-28,2026,7,2026-07,2026-07-01,28,Tuesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,18,2427.84,1427.22,1000.6200000000001,18,0,0.0,2427.84,1.0,54,0,0,1
2026-07-29,2026,7,2026-07,2026-07-01,29,Wednesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,13,1753.44,1030.77,722.6700000000001,13,0,0.0,1753.44,1.0,41,0,0,1
2026-07-30,2026,7,2026-07,2026-07-01,30,Thursday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,11,1483.68,872.19,611.49,11,0,0.0,1483.6799999999998,1.0,30,224,0,1
2026-07-31,2026,7,2026-07,2026-07-01,31,Friday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,12,1618.56,951.48,667.0799999999999,12,0,0.0,1618.56,1.0,18,0,0,1
2026-08-01,2026,8,2026-08,2026-08-01,1,Saturday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,22,2967.36,1744.38,1222.98,22,0,0.0,2967.3599999999997,1.0,220,0,0,1
2026-08-02,2026,8,2026-08,2026-08-01,2,Sunday,1,ST003,Market_3,Kazan,PR013,Product_13,Household,26,3506.88,2061.54,1445.3400000000001,26,0,0.0,3506.88,1.0,194,0,0,1
2026-08-03,2026,8,2026-08,2026-08-01,3,Monday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,14,1888.32,1110.0600000000002,778.2599999999998,14,0,0.0,1888.32,1.0,180,0,0,1
2026-08-04,2026,8,2026-08,2026-08-01,4,Tuesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,13,1753.44,1030.77,722.6700000000001,13,0,0.0,1753.44,1.0,167,0,0,1
2026-08-05,2026,8,2026-08,2026-08-01,5,Wednesday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,20,2697.6,1585.8000000000002,1111.7999999999997,20,0,0.0,2697.6,1.0,147,0,0,1
2026-08-06,2026,8,2026-08,2026-08-01,6,Thursday,0,ST003,Market_3,Kazan,PR013,Product_13,Household,9,1213.92,713.61,500.31000000000006,9,0,0.0,1213.92,1.0,138,0,0,1
